StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,condition,openQ,valence,metaphor,likert,covertness,attention,association,paraphrase,previousParticipatio,politicalView,politicalView_4_TEXT,gender,gender_3_TEXT,immigration,immigrationStatus_1,immigrationStatus_8,immigrationStatus_2,immigrationStatus_6,immigrationStatus_3,immigrationStatus_4,immigrationStatus_5,immigrationStatus_5_TEXT,language#1_1_1,language#1_1_2,language#1_1_3,language#1_2_1,language#1_2_2,language#1_2_3,language#1_3_1,language#1_3_2,language#1_3_3,language#1_4_1,language#1_4_2,language#1_4_3,language#1_5_1,language#1_5_2,language#1_5_3,Q36,random
11/7/20 15:39,11/7/20 15:43,IP Address,208.54.40.250,100,228,TRUE,11/7/20 15:43,R_3G99Vp6AH3ginGO,,,,,42.39599609,-83.23509979,anonymous,EN,I agree to participate,increase,The change had been positive because there immigrants af to the wealth. ,positive,,10,TRUE,increase,Additional,"There the last three years, there had been an increase of immigrant labor in the town of Addison.",No,Independent,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,2,5,,,,,,,,,,,,,USA,122527
11/7/20 15:40,11/7/20 15:48,IP Address,172.251.100.127,100,486,TRUE,11/7/20 15:48,R_22AiPjqVYbw2H7b,,,,,34.16490173,-119.1719971,anonymous,EN,I agree to participate,invasion,"The change on the local economy due to the effect of increasing immigrant population has been a larger manual labor workforce and wages earned which are being spent to grow the local coffers. There may be a slight increase in competition for customers when the immigrants open local businesses. It is not stated whether the employers of these immigrants are paying withholding taxes on their income earned, but if so, the taxes generated are helping to fund local programs.",positive,,8,TRUE,invasion,the incoming or spread of something usually hurtful,"In the last three years, there has been a rapidly increasing number of immigrant laborers in the town of Addison.",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,0,0,0,0,0,0,0,0,0,0,0,0,United State of America,496935
11/21/20 15:45,11/21/20 15:50,IP Address,24.26.49.169,100,297,TRUE,11/21/20 15:50,R_10OX5uVhiiZSMbv,,,,,37.5657959,-85.26679993,anonymous,EN,I agree to participate,boost,The changes have been mostly good because more businesses have been started because of the increase in immigrants. Because of the increase in business more people have jobs.  ,positive,,8,TRUE,boost,Increase of ,More immigrants have came to addison to work in the last 3 years. ,No,Independent,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United states of america ,847779
10/21/20 15:11,10/21/20 15:15,IP Address,76.100.197.204,100,291,TRUE,10/21/20 15:15,R_3G7ioOzIzNWhnj5,,,,,39.32479858,-76.60620117,anonymous,EN,I agree to participate,increase,The community has become more diverse.  The community's labor forces has grown and more money is flowing through community.,positive,,10,TRUE,increase,to grow greater in number,Immigrant labor has grown in the town of Addison in the last three years.,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,Philippines,213037
11/7/20 15:45,11/7/20 15:48,IP Address,136.34.219.92,100,220,TRUE,11/7/20 15:48,R_1hEF9H12pMeYJf4,,,,,38.959198,-94.59609985,anonymous,EN,I agree to participate,increase,The community has experienced lots of growth and I imagine there are a lot of people doing well.  The taxes generated by all of the people working has provided lots of services and parks for the residents.,positive,,10,TRUE,increase,become greater in size,The town of Addison has seen its proportion of immigrant labor grow in the last several years.,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,USA,907961
11/7/20 15:35,11/7/20 15:40,IP Address,73.79.228.145,100,307,TRUE,11/7/20 15:40,R_22n1nyu78qa7frs,,,,,40.44419861,-79.95570374,anonymous,EN,I agree to participate,increase,The economy grew drastically and more dollars were circulated. The local population put the money back in by buying more goods and services of local businesses. ,positive,,8,TRUE,increase,A growing number or amount of something.,The number of immigrants coming in to the town has grown.,No,Independent,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,United States,429919
11/21/20 16:44,11/21/20 16:49,IP Address,70.188.28.167,100,324,TRUE,11/21/20 16:49,R_Y0oQj5dO0xEsYkF,,,,,37.30290222,-79.93219757,anonymous,EN,I agree to participate,invasion,"The economy had increased.  The farmers have more help which allows them to sell more product.  Small businesses have been started which brings more taxes to the city, state and country as a whole.",positive,,10,TRUE,invasion,large numbers of people going where they are not wanted ,"In the last three years, many immigrants have made their homes in the town of Addison.",No,Republican,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,US,788692
11/21/20 16:56,11/21/20 16:58,IP Address,67.180.106.232,100,141,TRUE,11/21/20 16:58,R_u4kT2NyvT4jP6RH,,,,,37.2124939,-121.8641052,anonymous,EN,I agree to participate,boost,The economy has been helped by this. The influx of immigrants has brought new business and more money coming in. It has helped transform this area by a lot in a very positive manner.,positive,influx,10,TRUE,boost,an addition,"In the last several years, immigrants have brought much more labor to the town of Addison.",No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,USA,910198
11/7/20 15:57,11/7/20 16:02,IP Address,73.128.181.242,100,298,TRUE,11/7/20 16:02,R_1CC7Bmfsr8QE9T9,,,,,39.07150269,-76.69629669,anonymous,EN,I agree to participate,increase,"The economy has expanded as the number of immigrants has grown from 12000 to 40000. There are more farm workers, constructions workers, small business owners, and housecleaners. This means more tax revenue to the local government.",positive,,8,TRUE,increase,the number is greater now than before,"In the last three years, the number of immigrants working in the town of Addison has grown.",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,Spanish,13,4,,,,,,,,,,US,378684
11/21/20 16:09,11/21/20 16:18,IP Address,50.53.143.84,100,557,TRUE,11/21/20 16:18,R_1qVcnVJPzWpRG0H,,,,,45.40939331,-122.5164948,anonymous,EN,I agree to participate,flood,The economy has gotten better because immigrants have opened businesses and brought in more money for the economy. The extra workers greatly benefit the city of Addison. The immigrants have strengthened the economy.,positive,,9,TRUE,flood,overflow,Addison has seen an abundance of immigrant workers in the last three years.,No,Republican,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United States,577326
11/7/20 15:41,11/7/20 15:46,IP Address,206.195.150.144,100,297,TRUE,11/7/20 15:46,R_3fiPOxVlZfSrNdD,,,,,36.11680603,-80.08370209,anonymous,EN,I agree to participate,increase,The economy has greatly benefited from the influx of immigrants. The influx is a fine example of desire and human drive for success.,positive,influx,10,TRUE,increase,a rise in the number of people,Addison has benefited from new residents over the past 3 years.,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,2,5,,,,,,,,,,,,,usa/aruba,885461
11/7/20 17:13,11/7/20 17:18,IP Address,173.175.163.11,100,322,TRUE,11/7/20 17:18,R_1opYanfShSNh8Fp,,,,,31.77749634,-106.490303,anonymous,EN,I agree to participate,invasion,"The economy is doing well and is steadily growing. Immigrants are doing jobs that many Americans won't do, and creating more markets and opportunities as well.",positive,,8,TRUE,invasion,an uninvited intrusion,"Over the last three years, a mass of immigrants have been intruding on the town of Addison.",No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,United States,547667
11/21/20 16:28,11/21/20 16:31,IP Address,75.133.29.59,100,166,TRUE,11/21/20 16:31,R_6S5RidfYl9wgNkR,,,,,44.44549561,-83.35810089,anonymous,EN,I agree to participate,increase,The economy is growing quickly. People are wanting to work.,positive,,6,TRUE,increase,A rise in numbers.,A higher number of immigrants are working in the town of Addison.,No,Republican,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United States,702426
11/7/20 15:47,11/7/20 15:53,IP Address,76.217.249.85,100,335,TRUE,11/7/20 15:53,R_1mCAHOEbR185xzV,,,,,38.75180054,-90.30380249,anonymous,EN,I agree to participate,flood,The economy is in better shape since their are more people contributing to it from different backgrounds. There may be more job growth as well since the workers have farm experience and can start their own and create opportunities for others.,positive,,9,TRUE,flood,a large quantity,Addision is a town that has gained a substantial growth in immigrant labor over the last three years.,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,2,5,,,,,,,,,,,,,United States,736068
10/21/20 15:11,10/21/20 15:14,IP Address,76.22.5.236,100,207,TRUE,10/21/20 15:14,R_2q1XodKsvojhm0s,,,,,48.79899597,-122.4499054,anonymous,EN,I agree to participate,increase,"The economy is now hosting a large increase in service and agriculture sector jobs due to the rise of immigration into Addison. Overall, the economy of the city will grow as more immigrants participate and contribute to the growth of the city. ",positive,,8,TRUE,increase,a positive change in number,Addison has been experiencing an increase of immigration and their labor in the past three years. ,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,Grandparents came to the US as immigrants,,,,,,,English,1,5,,,,,,,,,,,,,United States of America,812261
11/21/20 16:01,11/21/20 16:05,IP Address,172.58.157.23,100,206,TRUE,11/21/20 16:05,R_stbw46YoZKKUBKp,,,,,35.2368927,-80.89569855,anonymous,EN,I agree to participate,increase,The economy is probably doing good if all these new workers are finding jobs. Typically the more jobs available mean the more booming business is which boats the economy. If the economy was doing poorly is assume the immigrants wouldn't be able to find work or start businesses.,positive,,8,TRUE,increase,"An addition, or more than there was. ",The town of Addison has seen an increase in immigrants labor in the last three years.,No,Independent,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,2,5,,,,,,,,,,,,,United States,499710
11/21/20 16:03,11/21/20 16:11,IP Address,67.185.129.220,100,430,TRUE,11/21/20 16:11,R_VIGLycQO6gSeSK5,,,,,47.73449707,-117.4469986,anonymous,EN,I agree to participate,flood,The economy of Addison has increased greatly because of immigrants moving in. They have started businesses and restaurants that help to employ the population. The immigrants have also filled job positions in fields that help serve others and the community like food service and construction.,positive,,8,TRUE,flood,overflow of a large amount of water,"For the past three years, immigrants have flocked to the town of Addison.",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,Birth,5,,,,,,,,,,,,,United States,662370
10/21/20 15:10,10/21/20 15:15,IP Address,66.66.148.164,100,264,TRUE,10/21/20 15:15,R_3PAWb6JP0ibQurv,,,,,43.22070313,-77.59919739,anonymous,EN,I agree to participate,increase,The economy seems to be thriving to accommodate that much growth in a short time. I'm not sure if they had the infrastructure in place to handle it though. Assuming they do then it should be great for the area.,positive,,8,TRUE,increase,greater in size,The town of Addison has had an increase in immigrant labor over the last three years.,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,USA,601118
11/7/20 16:04,11/7/20 16:15,IP Address,173.29.14.2,100,652,TRUE,11/7/20 16:15,R_3gTxndp3J1Lcbcc,,,,,41.55160522,-90.50170135,anonymous,EN,I agree to participate,flood,The economy would be much better. There has been a huge increase in the population of immigrants in the town. They work many different jobs and create economic growth in the town. They have started their own businesses and created jobs.,positive,,8,TRUE,flood,A much larger amount that average.,"Over the last 3 years, Immigrant labor has greatly increased in the town of Addison.",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,United States,566775
11/7/20 15:38,11/7/20 15:41,IP Address,67.173.129.86,100,204,TRUE,11/7/20 15:41,R_1Ol7pSrDpjzLdK1,,,,,41.9703064,-87.66400146,anonymous,EN,I agree to participate,invasion,The effect has been positive. New business have opened up which help an economy grow and there are more people spending money. ,positive,,9,TRUE,invasion,to be overrun with,There have been a large increase in the number of immigrant labor in the town of Addison. ,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,2,5,,,,,,,,,,,,,USA,569444
11/7/20 15:40,11/7/20 15:49,IP Address,174.192.139.74,100,545,TRUE,11/7/20 15:49,R_1d5nybpfrT3LLjQ,,,,,42.01550293,-87.86869812,anonymous,EN,I agree to participate,invasion,The effect has been positive. The economy of the community is growing and the residents are prosperous. Hard work ad filling jobs make this possible without these immigrants the town would not growing. Many people are not willing to do the jobs these immigrants are. We need them. ,positive,fill (container),9,TRUE,surge,A large amount in a particular area,In the last three years there has been a surge of immigrant labor in the town of Addison.,No,Republican,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,USA ,879718
11/7/20 15:32,11/7/20 15:34,IP Address,174.48.193.85,100,124,TRUE,11/7/20 15:34,R_2e4JVdr6eUdWrLH,,,,,26.31109619,-80.09819794,anonymous,EN,I agree to participate,flood,"The effect has been that the local economy is strong, with new businesses opening. Immigrants have been a net positive to the economy.",positive,,10,TRUE,flood,huge amount,"In the last three years, a large amount of immigrant labors have come to Addison.",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United States,870622
11/7/20 15:43,11/7/20 16:01,IP Address,98.39.21.5,100,1072,TRUE,11/7/20 16:01,R_2QWIikD8n0gOeUd,,,,,29.82839966,-95.46959686,anonymous,EN,I agree to participate,invasion,The effect has been that there are more workers who are willing to take on lower-skilled labor. It has a positive effect on the economy because there is less shortage of labor.,positive,,7,TRUE,invasion,To intrude.,There has been an increase in immigrant labor in the town of Addison during the last three years.,No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,Since Birth,5,,,,,,,,,,,,,USA,355091
11/7/20 15:35,11/7/20 15:40,IP Address,74.110.173.168,100,307,TRUE,11/7/20 15:40,R_1Qnh6bAT7b2feO8,,,,,37.58050537,-77.52089691,anonymous,EN,I agree to participate,invasion,"The effect of the change is positive.  These immigrants are employed, doing necessary jobs that others might not want to do, and even opening businesses and creating jobs for other people.",positive,,10,TRUE,invasion,"Being infiltrated by an outside force, usually as an attack.","Over the last three years, many immigrants have moved to Addison for work.",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United States,318123
