StartDate,EndDate,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,condition,openQ,valence,metaphor,likert,covertness,attention,association,paraphrase,politicalView,gender,immigration,immigrationStatus_1,immigrationStatus_8,immigrationStatus_2,language#1_1_1,language#1_1_2,language#1_1_3,language#1_2_1,language#1_2_2,language#1_2_3,language#1_3_1,language#1_3_2,language#1_3_3,language#1_4_1,language#1_4_2,language#1_4_3,language#1_5_1,language#1_5_2,language#1_5_3,Q36,random
1/17/21 12:21,1/17/21 12:25,280,1/17/21 12:25,R_10HiU1tvMl36Rbb,47.6631012,-122.3029022,increase,"I would imagine that the increase in immigrant labor would cause a boost in the local economy. There would be more hands to do the work, and more money to spend at local businesses.",positive,boost,9,TRUE,increase,augment,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,"United States, Greece, Italy, India, Bangladesh, Nepal, Thailand, New Zealand",363563
1/16/21 12:45,1/16/21 12:47,158,1/16/21 12:47,R_2UfQSwvuZda4YkS,34.10270691,-118.2230988,invasion,I would imagine that the influx of labor would also mean an influx of businesses and a boost to the local economy.,positive,influx,6,FALSE,influx,infestation,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,,,,,,,,,,,,,,,"USA, France",662602
1/21/21 16:33,1/21/21 16:34,100,1/21/21 16:34,R_OjJ1Wq7UidYpNMR,34.14379883,-117.2547989,boost,"I would imagine that this could boost the local economy, as there are now more people living in the area, as well as there being more services in the area. This all leads to increased cash flow in the area, which benefits everyone. ",positive,boost,8,FALSE,wave,raise,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,,,,,,,,,,,,,USA ,409893
1/21/21 15:25,1/21/21 15:28,186,1/21/21 15:28,R_2RQypU31jPEwwBD,44.80599976,-93.14089966,increase,"I would suppose the immigrants have added a lot to the local economy. More people will require more food stores, restaurants, housing, and retail stores. All of these new businesses would help the town. That many new people might also put some strain on the public services like schools and hospitals.",positive,,8,TRUE,increase,improve,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,723746
1/16/21 15:30,1/16/21 15:34,244,1/16/21 15:34,R_2EfNlbJC0zsBHfs,28.57269287,-80.82060242,flood,"I would think it would have a positive effect on the local economy. They are filling open manual labor jobs and starting new businesses, which is always good.",positive,,8,FALSE,increase,surge,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,,,,,,,,,,,,,US,586021
1/21/21 16:23,1/21/21 16:35,766,1/21/21 16:35,R_3qrLhlbyHRIIfqu,38.6105957,-121.2789001,invasion,"I would think that due to the increased immigration in Addison, it would be a boost to the ""local""  economy. I believe this because if many are opening restaurants and  opening their own businesses, that in turn would bring more business into that city. What we don't know is what the wages are like and if that is effecting wages for others who live in Addison",positive,boost,6,FALSE,increase,violation,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States,816453
1/17/21 10:17,1/17/21 10:27,623,1/17/21 10:27,R_1Hk0MNGYMfCKdu2,45.01390076,-93.15450287,flood,I would think that the local economy is doing better since there are more people in the area to spend money.  With that amount of an increase in population it would seem likely that businesses would prosper with the influx of residents. ,positive,,8,FALSE,increase,deluge,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,birth,5,,,,,,,,,,,,,United States,790901
1/16/21 16:31,1/16/21 16:34,187,1/16/21 16:34,R_1rN7HDbFOyFG3RI,39.99079895,-78.52610016,boost,"I'm sure that the local economy has boosted since immigrants were coming in. But, it is still illegal for illegal immigrants to live in this country. Regardless of how they boost the economy they should not be allowed.",positive,boost,4,FALSE,Increase,raise,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,471656
1/16/21 16:31,1/16/21 16:40,556,1/16/21 16:40,R_3lL053yUA4VeXmB,41.43769836,-81.54869843,flood,If the immigrants own a business they should have to pay taxes like everyone else. If they are here legally and want to work that is AWESOME! I believe that God put us all on this Earth and that no one should be mistreated because of their race.,positive,,5,FALSE,increase,overflow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States ,120103
1/17/21 18:20,1/17/21 18:32,763,1/17/21 18:32,R_2bNQRjg413pgTE5,37.75100708,-97.8219986,boost,immigrant workers are rapidly grown.local economy slowly increased transform society.spend money for local goods and services,positive,,7,FALSE,increase,improve,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,3,4,french,18,3,,,,,,,,,,usa,303784
1/21/21 15:08,1/21/21 15:15,421,1/21/21 15:15,R_UYF8Gj24bnMWAV3,39.86160278,-88.9355011,increase,Immigrants  have really helped to change this comminuinty. They have helped build up the town by starting business of there own. They helped other residents. Immigrants have helped them build up the town.,positive,,9,TRUE,increase,gain,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,6months,5,,,,,,,,,,,,,USA,637265
1/21/21 15:12,1/21/21 15:15,218,1/21/21 15:15,R_3KuvpG3UeFpAtF5,36.07980347,-115.2032013,flood,immigrants affected the change of the local economy. they had more workers and more businesses in the region due to immigrants.,positive,,10,FALSE,increase,overflow,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,,,,,,,,,,,,,usa,126918
1/16/21 17:00,1/16/21 17:06,385,1/16/21 17:06,R_3sz7F7Sj5oWd2wA,25.77380371,-80.35839844,flood,"Immigrants have greatly improved the local economy by providing agricultural, hospitality, and cleaning labor. This workforce helps upkeep the city and greatly improves the standard of living for all. ",positive,,10,FALSE,increase ,deluge ,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,,,,,,,,,,,,,United States ,490228
1/21/21 15:55,1/21/21 16:00,272,1/21/21 16:00,R_2S6t61DyVIHsjy6,39.92419434,-75.01930237,boost,Immigrants provide much needed affordable labor that keep the economy going.,positive,,7,FALSE,increase,raise,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,,,,,,,,,,,,,USA,408894
1/16/21 15:00,1/16/21 15:06,366,1/16/21 15:06,R_1OppDBOJVTl45sO,29.97619629,-95.64009857,flood,Immigrants would are doing work and paying taxes which is great for the local economy. These immigrants also spend money which contributes greatly to the local economy.,positive,,8,FALSE,surge,tide,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,,,,,,,,,,,,,USA,185774
1/17/21 17:29,1/17/21 17:33,262,1/17/21 17:33,R_31WPwle2LtKrA7U,40.01719666,-75.08830261,invasion,Immigration has been a boon for Addison. Immigrants are doing jobs which most Americans do not want to do. This provides a lifeline for businesses in the area and adds to the tax base.,positive,boon,8,FALSE,influx,attack,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,127307
1/16/21 12:41,1/16/21 12:42,103,1/16/21 12:42,R_2dmuN3660m4uvs8,42.48950195,-79.33110046,invasion,Immigration has increased.  People are buying and selling more,positive,,8,FALSE,increase,attack,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,859061
1/21/21 15:33,1/21/21 15:44,644,1/21/21 15:44,R_21HtqXyBNY7Vrnf,33.74850464,-84.38710022,boost,"In my opinion, it is positive, because they have generated jobs and helped the city to grow. This helps the city grow in every way.",positive,,7,FALSE,increase,launch,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,US,868325
1/21/21 16:16,1/21/21 16:20,229,1/21/21 16:20,R_AiVRAjE2D2iTgyd,36.06059265,-95.94560242,invasion,"In recent years immigration has increased to 40,000 people in the community of Addison. I believe the local economy will grow because cheap labor will increase company profits. 

I think it's a good thing that immigration has increased. ",positive,,10,FALSE,increase,takeover,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States. ,370825
1/16/21 16:27,1/16/21 16:30,150,1/16/21 16:30,R_3HIJT6czwwMzbx0,40.1967926,-88.39250183,invasion,"In some respects, the increase in immigrant workforce improves the local economy.  By some of them opening businesses, it helps the local economy.",positive,,7,FALSE,increase,attack,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,Birth,5,,,,,,,,,,,,,USA,429309
1/21/21 15:48,1/21/21 15:53,294,1/21/21 15:53,R_2THoQGboBT7W6Qj,28.11309814,-81.62409973,flood,In the last three years the immigrant population has grown. Some of these immigrants have opened businesses. So this immigrant growth has added to the local economy.,positive,,7,FALSE,increase,deluge,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,827178
1/17/21 15:02,1/17/21 15:08,380,1/17/21 15:08,R_1nUuSacwS0enddA,41.75790405,-88.29340363,increase,"It appears that the immigrant influx has greatly expanded the number of local businesses, as well as increasing the workforce of those that previously existed, increasing economic output and hopefully raising wages in general for those filling positions.",positive,fill (container),8,TRUE,increase,rise,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,380060
1/17/21 12:27,1/17/21 12:29,120,1/17/21 12:29,R_3g0gYdrQbmwA4wI,26.3164978,-80.27480316,invasion,It broadened the local economy. It allowed for the introduction of new services and goods to flood the local market.,positive,,9,FALSE,increase,occupation,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,birth,5,,,,,,,,,,,,,United States,888813
1/21/21 15:56,1/21/21 15:58,107,1/21/21 15:58,R_31a6BhhA1RpVQ9Y,55.37199402,-131.683197,increase,It feels that the increased immigrants have grown the local economy. It seems like they have expanded and created jobs; thus increasing the local economy by adding an infusion of money.,positive,expand,6,TRUE,increase,grow,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,born,5,,,,,,,,,,,,,"USA, Ecuador",481311
1/17/21 16:46,1/17/21 16:52,327,1/17/21 16:52,R_27dSNmOSHabOOX1,41.20440674,-75.91130066,boost,It has added an infusion of money. New businesses probably sprung up to meet the demand.,positive,infusion,8,TRUE,boost,increase,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,436630
1/16/21 14:53,1/16/21 14:58,279,1/16/21 14:58,R_3EFK2XPRpl1wNiW,41.7888031,-88.09159851,increase,"It has been a positve for the economy. The jobs they took were lower end jobs that needed to be filled. THey are not positions that were in high demand. However, they also started to put money into the economy with grocery shopping, haricuts, etc.",positive,,9,TRUE,increase,add,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,birth,5,,,,,,,,,,,,,United States,967821
1/17/21 15:31,1/17/21 15:33,113,1/17/21 15:33,R_A5Tw8BA4AspGnGF,41.7684021,-72.20320129,invasion,"It has been great for the local economy. The people that come from other countries pay taxes on business, and keep people coming back for their unique stores and business opportunities.",positive,,9,FALSE,increase,capture,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,"United States, UK",811167
1/17/21 14:42,1/17/21 14:44,121,1/17/21 14:44,R_xts4toPCbDVpSAV,37.96809387,-122.5119019,flood,It has been positive because the immigrants do manual labor which most native people don't want to do. They also are starting businesses which helps the local economy greatly. ,positive,,8,FALSE,increase,overflow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States,261445
1/21/21 16:17,1/21/21 16:19,133,1/21/21 16:19,R_QaX9TPwlCR3TQjL,38.89759827,-77.5109024,flood,It has grown the economy. It has also made the economy more diverse.,positive,,7,FALSE,increase,deluge,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,Mandarin,7,4,,,,,,,,,,USA,452681
1/21/21 15:26,1/21/21 15:30,247,1/21/21 15:30,R_2dv7IBe3VvF5ATl,40.2328949,-111.6688004,boost,It has helped a lot of people get better jobs. There are a lot of new houses and new businesses that make quality of life higher as well.,positive,,8,FALSE,increase,lift,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,808317
1/16/21 17:02,1/16/21 17:06,234,1/16/21 17:06,R_3PIeqo5aiIfGpk8,47.73449707,-117.4469986,increase,It has increased it. By a lot.,positive,,7,TRUE,increase,multiply,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,usa,372691
1/21/21 15:18,1/21/21 15:22,197,1/21/21 15:22,R_3fTsh63djhJWBUR,45.48039246,-122.5890961,invasion,"It has made it a lot bigger with all of the increased immigrants buying things and making things. It probably has caused some tensions, but made things more profitable overall.",positive,,6,FALSE,increase,siege,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,619340
1/16/21 17:26,1/16/21 17:28,131,1/16/21 17:28,R_2YfGHcBKnlXI6AN,27.88389587,-82.82649994,invasion,It has probably grown a fair amount.  There is a lot more local businesses and that is helping some things thrive more.  ,positive,,6,FALSE,increase,attack,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,usa,123663
1/21/21 15:29,1/21/21 15:33,212,1/21/21 15:33,R_VUrMalDjYGFdp6N,30.12229919,-81.36270142,increase,"It looks like it has helped the economy.  The immigrants are getting jobs, opening stores and getting jobs. The are becoming consumers as well as residents.  Looks like it is working out for the community.",positive,,7,TRUE,increase,grow,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,577399
1/21/21 16:37,1/21/21 16:41,231,1/21/21 16:41,R_sNz06fPIQh4SRln,41.58830261,-87.45929718,increase,It looks like the economy is expanding and doing well. The job supply is being filled by the immigrants and new businesses are being opened.,positive,"expand, fill (container)",9,TRUE,increase,expand,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,USA,965332
1/16/21 15:39,1/16/21 15:41,163,1/16/21 15:41,R_32K1XvafsU00ucK,33.93319702,-83.35359955,boost,"It seems like it has been beneficial, as they are adding to the labor force and opening shops as well. I would think creating more commerce would provide a net benefit to the local economy. ",positive,,8,FALSE,influx,enhance,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,167829
